source,author,title,description,url,urlToImage,publishedAt,content,company,extracted_metrics,article_length,title_length,has_revenue_mention,has_growth_mention,has_partnership_mention,has_acquisition_mention
"{'id': 'business-insider', 'name': 'Business Insider'}","Lara O'Reilly,Sydney Bradley",Instagram has shut down a program that paid creators for ads placed on their profiles,"Meta began testing this Instagram payment program in 2022. There are other ways influencers can earn, however.",https://www.businessinsider.com/instagram-shutting-down-program-that-pays-creators-influencers-ads-profiles-2025-1,https://i.insider.com/644c39fbda6d7b0019bdb2e3?width=1200&format=jpeg,2025-01-07 19:36:47+00:00,"Instagram, Tyler Le/Instagram  <ul><li>Instagram has shut down a program that paid creators for ads placed on their profiles.</li><li>Meta began testing the program in 2022.</li><li>Instagram has lau… [+1466 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,85.0,,,,
"{'id': None, 'name': 'VentureBeat'}",Ben Dickson,How Meta leverages generative AI to understand user intent,"By thinking about recommendation as a generative problem, you can tackle it from new angles and use LLMs to better understand user intent.",https://venturebeat.com/ai/how-meta-leverages-generative-ai-to-understand-user-intent/,https://venturebeat.com/wp-content/uploads/2024/09/nuneybits_Watercolor_painting_of_a_young_woman_working_intently_011c6a0e-f655-4133-ae0f-a917a6c82b5b.webp?w=1024?w=1200&strip=all,2025-01-03 13:45:15+00:00,"Join our daily and weekly newsletters for the latest updates and exclusive content on industry-leading AI coverage. Learn More  Meta parent company of Facebook, Instagram, WhatsApp, Threads and more … [+6154 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,58.0,,,,
"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Benjamin Wofford),MAGA's man inside Meta,Mark Zuckerberg bent the knee to Donald Trump. Joel Kaplan made it happen.,https://www.businessinsider.com/joel-kaplan-secret-matchmaker-between-donald-trump-mark-zuckerberg-2025-1,https://i.insider.com/6781992e88b000981b4a7fb8?width=1200&format=jpeg,2025-01-13 09:09:02+00:00,The fusillade of major announcements from Meta this month including the termination of its fact-checking and DEI programs   and the ascension of enigmatic content-moderation czar Joel Kaplan to head … [+17880 chars],Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",215.0,22.0,,,,
"{'id': 'business-insider', 'name': 'Business Insider'}","Ben Bergman,Melia Russell","Want to break into VC in 2025? MBAs and consulting backgrounds are out. Technical skills, especially AI, are in.","VCs are increasingly looking for candidates with deep technical expertise, especially in AI. But they can't pay as much as companies like OpenAI.",https://www.businessinsider.com/technical-has-become-paramount-for-young-talent-at-vc-firms-2024-12,https://i.insider.com/67630d9d5cddac6581d6b243?width=1200&format=jpeg,2024-12-19 10:00:02+00:00,"Deedy Das (left), a principal at Menlo Ventures, held senior engineering roles at Glean, Facebook, and Google. Jon Chu, a partner at Khosla Ventures, previously worked as an engineer at Palantir and … [+6884 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,112.0,,,,
"{'id': None, 'name': '9to5Mac'}",Filipe Espósito,Ray-Ban Meta smart glasses will soon identify songs with Shazam,"Meta this week announced new features coming to its smart glasses designed in partnership with Ray-Ban. will soon gain new AI capabilities as well as integration with Apple’s Shazam to identify songs.



 more…",https://9to5mac.com/2024/12/17/ray-ban-meta-shazam/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2024/04/ray-ban-meta.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2024-12-17 23:48:56+00:00,Meta this week announced new features coming to its smart glasses designed in partnership with Ray-Ban. Ray-Ban Meta glasses will soon gain new AI capabilities as well as integration with Apple’s Sha… [+2105 chars],Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': True, 'has_acquisition_mention': False}",214.0,63.0,,,,
"{'id': 'business-insider', 'name': 'Business Insider'}","Jyoti Mann,Hugh Langley",Meta CEO Mark Zuckerberg says the company will be cutting low-performers 'faster' as a way to 'raise the bar',"The Meta chief wrote in a post on Workplace, the company's internal forum, that the company will be doing ""more extensive performance-based cuts.""",https://www.businessinsider.com/meta-performance-cuts-mark-zuckerberg-memo,https://i.insider.com/678685428951662c9f20017b?width=1200&format=jpeg,2025-01-14 15:40:46+00:00,"Meta is planning to make performance-based cuts to its workforce, Business Insider has learned.  Mark Zuckerberg has told employees he ""decided to raise the bar on performance management"" and act qui… [+2263 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,109.0,,,,
"{'id': None, 'name': 'Android Central'}",michael.hicks@futurenet.com (Michael L Hicks),Android XR: Everything you need to know,"Android XR is the software that Samsung and other brands will use for XR headsets, AR glasses, and smart glasses. We'll explain how it works.",https://www.androidcentral.com/gaming/virtual-reality/android-xr,https://cdn.mos.cms.futurecdn.net/hhYsUHQUEi6pmBmLM9hunL-1200-80.jpg,2024-12-24 18:30:06+00:00,"Android XR is Google's latest software platform, made ""in collaboration with Samsung"" to bring AI and apps to smart glasses, AR glasses, and mixed-reality headsets. It represents Google's return to t… [+8692 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,39.0,,,,
"{'id': None, 'name': 'CNET'}",Scott Stein,"The Future of AI Is Coming for Our Eyes: VR and AR's Killer App, With Killer Unknowns","Mixed reality is already here, and the next step for headsets and glasses is a wave of AI that experiences it alongside us -- raising a whole new set of questions and concerns.",https://www.cnet.com/tech/computing/the-future-of-ai-is-coming-for-our-eyes-vr-and-ars-killer-app-with-killer-unknowns/,https://www.cnet.com/a/img/resize/8cb13a5eb09b046f3d5816a3a9a30e87f1976c57/hub/2024/12/19/912f2dd2-7cd7-4ba4-986b-54800d846d99/final.jpg?auto=webp&fit=crop&height=675&width=1200,2025-01-03 10:00:04+00:00,"I was immersed in a world of virtual things: 3D maps of my home and places I'd never been, videos wrapping around my head, and browser pages floating all around me. But I wasn't alone. A friendly voi… [+15121 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",215.0,85.0,,,,
"{'id': 'business-insider', 'name': 'Business Insider'}",Pranav Dixit,A $30 million campaign to free social media from billionaire control is now underway,"The campaign aims to raise $30 million to build an open source social platform free from ""billionaire control"".",https://www.businessinsider.com/free-our-feeds-takes-on-billionaire-controlled-social-media-platforms-2025-1,https://i.insider.com/6785a49450dfd88e193e2c11?width=1200&format=jpeg,2025-01-13 23:41:54+00:00,"Meta founder Mark Zuckerberg and X owner Elon Musk Andrew Caballero-Reynolds/AFP via Getty Images. Allison Robbert-Pool/Getty Images.  <ul><li>Tech leaders, including an early Facebook investor, laun… [+5178 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,84.0,,,,
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,2024-12-27 17:00:47+00:00,[Removed],Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",9.0,9.0,,,,
"{'id': 'the-verge', 'name': 'The Verge'}",Dominic Preston,Mastodon’s CEO and creator is handing control to a new nonprofit organization,The decentralized social network is moving ownership to a new non-profit based in Europe.,https://www.theverge.com/2025/1/13/24342603/mastodon-non-profit-ownership-ceo-eugen-rochko,https://cdn.vox-cdn.com/thumbor/ATyunt7nnL8WTpD8YZ6Jvs0qMOE=/0x0:3000x2000/1200x628/filters:focal(1500x1000:1501x1001)/cdn.vox-cdn.com/uploads/chorus_asset/file/25050349/HT053_MASTODON_CVirginia.jpg,2025-01-13 13:15:12+00:00,Mastodons CEO and creator is handing control to a new nonprofit organization  Mastodons CEO and creator is handing control to a new nonprofit organization   / Mastodon says the decentralized network … [+2515 chars],Meta,"{'has_revenue_mention': True, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,77.0,,,,
"{'id': 'business-insider', 'name': 'Business Insider'}",Shubhangi Goel,"3 techies share the interview tips that have landed them software and product roles at Google, Meta, Microsoft and Snap",One Meta product manager has go-to lists of questions: one for a hiring manager and another for leaders.,https://www.businessinsider.com/big-tech-interview-tips-google-meta-product-manager-mock-portfolio-2025-1,https://i.insider.com/6759b36a52dd0818d1a66816?width=1200&format=jpeg,2025-01-01 00:00:01+00:00,"Mariia Vitkovska/Getty, Anna Kim/Getty, Tyler Le/BI  <ul><li>Yung-Yu Lin uses Google Search alerts to stay informed about company news before interviews.</li><li>Sarra Bounouh suggests making separat… [+4018 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,119.0,,,,
"{'id': 'business-insider', 'name': 'Business Insider'}","Sarah Jackson,Bryan Metzger",Business leaders and lawmakers react to Meta's content moderation changes,Several lawmakers told BI that Meta's content moderation overhaul is a bad sign and an indication CEO Mark Zuckerberg is kowtowing to Donald Trump.,https://www.businessinsider.com/lawmakers-business-leaders-react-meta-content-moderation-changes-2025-1,https://i.insider.com/677d7e188bfd75eb2d67c45b?width=1200&format=jpeg,2025-01-07 21:11:46+00:00,Mark Zuckerberg took a page from Elon Musk's playbook in announcing Meta is moving to a community notes model of content moderation.Jeff Bottari/Zuffa LLC via Getty Images; Steve Granitz/FilmMagic vi… [+5492 chars],Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,73.0,,,,
"{'id': None, 'name': '9to5Mac'}",Filipe Espósito,Meta accused of training its AI using pirated content from torrents,"A new day, a new controversy around artificial intelligence. This time, Meta has been accused of using pirated content from torrents to train its large language model (LLM) Llama, which powers Meta AI. The case was one of the first copyright lawsuits filed ag…",https://9to5mac.com/2025/01/13/meta-training-ai-pirated-content/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2024/10/Meta-AI.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2025-01-13 21:48:49+00:00,"A new day, a new controversy around artificial intelligence. This time, Meta has been accused of using pirated content from torrents to train its large language model (LLM) Llama, which powers Meta A… [+2703 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,67.0,,,,
"{'id': None, 'name': 'Slashdot.org'}",BeauHD,Nick Clegg Is Leaving Meta After 7 Years Overseeing Its Policy Decisions,"Nick Clegg, former British Deputy Prime Minister and Meta's President of Global Affairs, is stepping down after seven years, with longtime policy executive Joel Kaplan set to replace him. Engadget reports: Clegg will be replaced by Joel Kaplan, a longtime pol…",https://tech.slashdot.org/story/25/01/02/2147211/nick-clegg-is-leaving-meta-after-7-years-overseeing-its-policy-decisions,https://a.fsdn.com/sd/topics/facebook_64.png,2025-01-02 23:00:00+00:00,"Nick Clegg, former British Deputy Prime Minister and Meta's President of Global Affairs, is stepping down after seven years, with longtime policy executive Joel Kaplan set to replace him. Engadget re… [+1128 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,72.0,,,,
"{'id': None, 'name': '9to5Mac'}",Ben Lovejoy,Ray-Ban Meta smart glasses could get a display next year,"Ray-Ban Meta have been the most successful smart glasses to date, offering an appealing mix of features in a form factor which is visually indistinguishable from normal sunglasses.



So far, all of the AI functionality, notifications, and messaging features …",https://9to5mac.com/2024/12/23/ray-ban-meta-smart-glasses-could-get-a-display-next-year/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2024/12/Ray-Ban-Meta-smart-glasses-could-get-a-display-next-year.webp?resize=1200%2C628&quality=82&strip=all&ssl=1,2024-12-23 15:38:08+00:00,"Ray-Ban Meta have been the most successful smart glasses to date, offering an appealing mix of features in a form factor which is visually indistinguishable from normal sunglasses.  So far, all of th… [+2608 chars]",Meta,"{'has_revenue_mention': False, 'has_growth_mention': False, 'has_partnership_mention': False, 'has_acquisition_mention': False}",214.0,56.0,,,,
